cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,fsm,sen,category,value
2022,2151,North West,E08000002,351,Bury,ALL,ALL,Level 2 with English & maths,73.68665737
2022,1822,North West,E08000002,351,Bury,ALL,No SEN,Level 2 with English & maths,80.13172338
2022,103,North West,E08000002,351,Bury,ALL,SEN with statements or EHC plans,Level 2 with English & maths,27.18446602
2022,226,North West,E08000002,351,Bury,ALL,SEN without statements or EHC plans,Level 2 with English & maths,42.92035398
2022,1824,North West,E08000002,351,Bury,Not eligible for FSM,ALL,Level 2 with English & maths,77.4122807
2022,327,North West,E08000002,351,Bury,Eligible for FSM,ALL,Level 2 with English & maths,52.90519878
2022,5054,North West,E08000003,352,Manchester,ALL,ALL,Level 2 with English & maths,66.40284923
2022,4349,North West,E08000003,352,Manchester,ALL,No SEN,Level 2 with English & maths,73.05127616
2022,245,North West,E08000003,352,Manchester,ALL,SEN with statements or EHC plans,Level 2 with English & maths,10.20408163
2022,460,North West,E08000003,352,Manchester,ALL,SEN without statements or EHC plans,Level 2 with English & maths,33.47826087
2022,3688,North West,E08000003,352,Manchester,Not eligible for FSM,ALL,Level 2 with English & maths,71.61062907
2022,1366,North West,E08000003,352,Manchester,Eligible for FSM,ALL,Level 2 with English & maths,52.34260615
2022,3029,North West,E08000004,353,Oldham,ALL,ALL,Level 2 with English & maths,68.24034335
2022,2672,North West,E08000004,353,Oldham,ALL,No SEN,Level 2 with English & maths,73.20359281
2022,116,North West,E08000004,353,Oldham,ALL,SEN with statements or EHC plans,Level 2 with English & maths,16.37931034
2022,241,North West,E08000004,353,Oldham,ALL,SEN without statements or EHC plans,Level 2 with English & maths,38.17427386
2022,2418,North West,E08000004,353,Oldham,Not eligible for FSM,ALL,Level 2 with English & maths,72.04301075
2022,611,North West,E08000004,353,Oldham,Eligible for FSM,ALL,Level 2 with English & maths,53.19148936
2022,2378,North West,E08000005,354,Rochdale,ALL,ALL,Level 2 with English & maths,68.83936081
2022,2046,North West,E08000005,354,Rochdale,ALL,No SEN,Level 2 with English & maths,74.04692082
2022,111,North West,E08000005,354,Rochdale,ALL,SEN with statements or EHC plans,Level 2 with English & maths,20.72072072
2022,221,North West,E08000005,354,Rochdale,ALL,SEN without statements or EHC plans,Level 2 with English & maths,44.79638009
2022,1876,North West,E08000005,354,Rochdale,Not eligible for FSM,ALL,Level 2 with English & maths,73.45415778
2022,502,North West,E08000005,354,Rochdale,Eligible for FSM,ALL,Level 2 with English & maths,51.5936255
2022,2132,North West,E08000006,355,Salford,ALL,ALL,Level 2 with English & maths,59.14634146
2022,1730,North West,E08000006,355,Salford,ALL,No SEN,Level 2 with English & maths,66.76300578
2022,114,North West,E08000006,355,Salford,ALL,SEN with statements or EHC plans,Level 2 with English & maths,11.40350877
2022,288,North West,E08000006,355,Salford,ALL,SEN without statements or EHC plans,Level 2 with English & maths,32.29166667
2022,1648,North West,E08000006,355,Salford,Not eligible for FSM,ALL,Level 2 with English & maths,64.68446602
2022,484,North West,E08000006,355,Salford,Eligible for FSM,ALL,Level 2 with English & maths,40.2892562
2022,2687,North West,E08000007,356,Stockport,ALL,ALL,Level 2 with English & maths,72.64607369
2022,2341,North West,E08000007,356,Stockport,ALL,No SEN,Level 2 with English & maths,77.70183682
2022,144,North West,E08000007,356,Stockport,ALL,SEN with statements or EHC plans,Level 2 with English & maths,19.44444444
2022,202,North West,E08000007,356,Stockport,ALL,SEN without statements or EHC plans,Level 2 with English & maths,51.98019802
2022,2331,North West,E08000007,356,Stockport,Not eligible for FSM,ALL,Level 2 with English & maths,77.26297726
2022,356,North West,E08000007,356,Stockport,Eligible for FSM,ALL,Level 2 with English & maths,42.41573034
2022,2500,North West,E08000008,357,Tameside,ALL,ALL,Level 2 with English & maths,70.6
2022,2226,North West,E08000008,357,Tameside,ALL,No SEN,Level 2 with English & maths,74.70799641
2022,57,North West,E08000008,357,Tameside,ALL,SEN with statements or EHC plans,Level 2 with English & maths,17.54385965
2022,217,North West,E08000008,357,Tameside,ALL,SEN without statements or EHC plans,Level 2 with English & maths,42.39631336
2022,2043,North West,E08000008,357,Tameside,Not eligible for FSM,ALL,Level 2 with English & maths,75.47723935
2022,457,North West,E08000008,357,Tameside,Eligible for FSM,ALL,Level 2 with English & maths,48.79649891
2022,2945,North West,E08000009,358,Trafford,ALL,ALL,Level 2 with English & maths,83.6672326
2022,2547,North West,E08000009,358,Trafford,ALL,No SEN,Level 2 with English & maths,89.28150766
2022,116,North West,E08000009,358,Trafford,ALL,SEN with statements or EHC plans,Level 2 with English & maths,20.68965517
2022,282,North West,E08000009,358,Trafford,ALL,SEN without statements or EHC plans,Level 2 with English & maths,58.86524823
2022,2649,North West,E08000009,358,Trafford,Not eligible for FSM,ALL,Level 2 with English & maths,86.67421669
2022,296,North West,E08000009,358,Trafford,Eligible for FSM,ALL,Level 2 with English & maths,56.75675676
2022,3360,North West,E08000010,359,Wigan,ALL,ALL,Level 2 with English & maths,70.41666667
2022,2905,North West,E08000010,359,Wigan,ALL,No SEN,Level 2 with English & maths,76.86746988
2022,105,North West,E08000010,359,Wigan,ALL,SEN with statements or EHC plans,Level 2 with English & maths,11.42857143
2022,350,North West,E08000010,359,Wigan,ALL,SEN without statements or EHC plans,Level 2 with English & maths,34.57142857
2022,2905,North West,E08000010,359,Wigan,Not eligible for FSM,ALL,Level 2 with English & maths,74.66437177
2022,455,North West,E08000010,359,Wigan,Eligible for FSM,ALL,Level 2 with English & maths,43.2967033
2022,999,North West,E08000011,340,Knowsley,ALL,ALL,Level 2 with English & maths,48.44844845
2022,813,North West,E08000011,340,Knowsley,ALL,No SEN,Level 2 with English & maths,55.84255843
2022,66,North West,E08000011,340,Knowsley,ALL,SEN with statements or EHC plans,Level 2 with English & maths,3.03030303
2022,120,North West,E08000011,340,Knowsley,ALL,SEN without statements or EHC plans,Level 2 with English & maths,23.33333333
2022,3486,Yorkshire and the Humber,E08000036,384,Wakefield,ALL,ALL,Level 2 with English & maths,69.10499139
2022,2997,Yorkshire and the Humber,E08000036,384,Wakefield,ALL,No SEN,Level 2 with English & maths,74.64130797
2022,123,Yorkshire and the Humber,E08000036,384,Wakefield,ALL,SEN with statements or EHC plans,Level 2 with English & maths,13.00813008
2022,366,Yorkshire and the Humber,E08000036,384,Wakefield,ALL,SEN without statements or EHC plans,Level 2 with English & maths,42.62295082
2022,2989,Yorkshire and the Humber,E08000036,384,Wakefield,Not eligible for FSM,ALL,Level 2 with English & maths,73.67012379
2022,497,Yorkshire and the Humber,E08000036,384,Wakefield,Eligible for FSM,ALL,Level 2 with English & maths,41.6498994
2022,6155,Yorkshire and the Humber,E10000023,815,North Yorkshire,ALL,ALL,Level 2 with English & maths,75.01218522
2022,5475,Yorkshire and the Humber,E10000023,815,North Yorkshire,ALL,No SEN,Level 2 with English & maths,79.79908676
2022,181,Yorkshire and the Humber,E10000023,815,North Yorkshire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,23.75690608
2022,499,Yorkshire and the Humber,E10000023,815,North Yorkshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,41.08216433
2022,5644,Yorkshire and the Humber,E10000023,815,North Yorkshire,Not eligible for FSM,ALL,Level 2 with English & maths,77.3210489
2022,511,Yorkshire and the Humber,E10000023,815,North Yorkshire,Eligible for FSM,ALL,Level 2 with English & maths,49.51076321
2022,115,Yorkshire and the Humber,E06000014,816,York,Eligible for FSM,ALL,Level 2 with English & maths,49.56521739
2022,2110,Yorkshire and the Humber,E08000016,370,Barnsley,ALL,ALL,Level 2 with English & maths,66.91943128
2022,1836,Yorkshire and the Humber,E08000016,370,Barnsley,ALL,No SEN,Level 2 with English & maths,73.09368192
2022,94,Yorkshire and the Humber,E08000016,370,Barnsley,ALL,SEN with statements or EHC plans,Level 2 with English & maths,15.95744681
2022,180,Yorkshire and the Humber,E08000016,370,Barnsley,ALL,SEN without statements or EHC plans,Level 2 with English & maths,30.55555556
2022,1741,Yorkshire and the Humber,E08000016,370,Barnsley,Not eligible for FSM,ALL,Level 2 with English & maths,71.45318782
2022,369,Yorkshire and the Humber,E08000016,370,Barnsley,Eligible for FSM,ALL,Level 2 with English & maths,45.52845528
2022,3019,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,ALL,Level 2 with English & maths,67.37330242
2022,2660,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,No SEN,Level 2 with English & maths,72.21804511
2022,99,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,SEN with statements or EHC plans,Level 2 with English & maths,26.26262626
2022,260,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,SEN without statements or EHC plans,Level 2 with English & maths,33.46153846
2022,2560,Yorkshire and the Humber,E08000017,371,Doncaster,Not eligible for FSM,ALL,Level 2 with English & maths,71.2109375
2022,459,Yorkshire and the Humber,E08000017,371,Doncaster,Eligible for FSM,ALL,Level 2 with English & maths,45.96949891
2022,3167,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,ALL,Level 2 with English & maths,63.24597411
2022,2642,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,No SEN,Level 2 with English & maths,70.47691143
2022,121,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,SEN with statements or EHC plans,Level 2 with English & maths,14.04958678
2022,404,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,SEN without statements or EHC plans,Level 2 with English & maths,30.69306931
2022,2684,Yorkshire and the Humber,E08000018,372,Rotherham,Not eligible for FSM,ALL,Level 2 with English & maths,67.80923994
2022,483,Yorkshire and the Humber,E08000018,372,Rotherham,Eligible for FSM,ALL,Level 2 with English & maths,37.88819876
2022,5278,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,ALL,Level 2 with English & maths,66.52140962
2022,4487,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,No SEN,Level 2 with English & maths,73.14464007
2022,224,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,SEN with statements or EHC plans,Level 2 with English & maths,14.73214286
2022,567,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,SEN without statements or EHC plans,Level 2 with English & maths,34.56790123
2022,4193,Yorkshire and the Humber,E08000019,373,Sheffield,Not eligible for FSM,ALL,Level 2 with English & maths,73.43191033
2022,1085,Yorkshire and the Humber,E08000019,373,Sheffield,Eligible for FSM,ALL,Level 2 with English & maths,39.8156682
2022,6135,Yorkshire and the Humber,E08000032,380,Bradford,ALL,ALL,Level 2 with English & maths,63.73268134
2022,5131,Yorkshire and the Humber,E08000032,380,Bradford,ALL,No SEN,Level 2 with English & maths,70.31767687
2022,186,Yorkshire and the Humber,E08000032,380,Bradford,ALL,SEN with statements or EHC plans,Level 2 with English & maths,12.3655914
2022,818,Yorkshire and the Humber,E08000032,380,Bradford,ALL,SEN without statements or EHC plans,Level 2 with English & maths,34.10757946
2022,4953,Yorkshire and the Humber,E08000032,380,Bradford,Not eligible for FSM,ALL,Level 2 with English & maths,67.97900262
2022,1182,Yorkshire and the Humber,E08000032,380,Bradford,Eligible for FSM,ALL,Level 2 with English & maths,45.93908629
2022,2559,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,ALL,Level 2 with English & maths,74.1695975
2022,2235,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,No SEN,Level 2 with English & maths,78.83668904
2022,80,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,SEN with statements or EHC plans,Level 2 with English & maths,17.5
2022,244,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,SEN without statements or EHC plans,Level 2 with English & maths,50
2022,2196,Yorkshire and the Humber,E08000033,381,Calderdale,Not eligible for FSM,ALL,Level 2 with English & maths,78.32422587
2022,363,Yorkshire and the Humber,E08000033,381,Calderdale,Eligible for FSM,ALL,Level 2 with English & maths,49.03581267
2022,4730,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,ALL,Level 2 with English & maths,70.54968288
2022,4096,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,No SEN,Level 2 with English & maths,77.24609375
2022,187,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,SEN with statements or EHC plans,Level 2 with English & maths,16.57754011
2022,447,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,SEN without statements or EHC plans,Level 2 with English & maths,31.76733781
2022,3750,Yorkshire and the Humber,E08000034,382,Kirklees,Not eligible for FSM,ALL,Level 2 with English & maths,76.26666667
2022,980,Yorkshire and the Humber,E08000034,382,Kirklees,Eligible for FSM,ALL,Level 2 with English & maths,48.67346939
2022,7543,Yorkshire and the Humber,E08000035,383,Leeds,ALL,ALL,Level 2 with English & maths,68.63316983
2022,6570,Yorkshire and the Humber,E08000035,383,Leeds,ALL,No SEN,Level 2 with English & maths,74.17047184
2022,244,Yorkshire and the Humber,E08000035,383,Leeds,ALL,SEN with statements or EHC plans,Level 2 with English & maths,11.06557377
2022,729,Yorkshire and the Humber,E08000035,383,Leeds,ALL,SEN without statements or EHC plans,Level 2 with English & maths,37.99725652
2022,6292,Yorkshire and the Humber,E08000035,383,Leeds,Not eligible for FSM,ALL,Level 2 with English & maths,73.85568976
2022,1251,Yorkshire and the Humber,E08000035,383,Leeds,Eligible for FSM,ALL,Level 2 with English & maths,42.36610711
2022,2118,South West,E06000030,866,Swindon,ALL,ALL,Level 2 with English & maths,72.94617564
2022,1756,South West,E06000030,866,Swindon,ALL,No SEN,Level 2 with English & maths,80.06833713
2022,103,South West,E06000030,866,Swindon,ALL,SEN with statements or EHC plans,Level 2 with English & maths,24.27184466
2022,259,South West,E06000030,866,Swindon,ALL,SEN without statements or EHC plans,Level 2 with English & maths,44.01544402
2022,1869,South West,E06000030,866,Swindon,Not eligible for FSM,ALL,Level 2 with English & maths,76.08346709
2022,249,South West,E06000030,866,Swindon,Eligible for FSM,ALL,Level 2 with English & maths,49.39759036
2022,5135,South West,E06000052,908,Cornwall,ALL,ALL,Level 2 with English & maths,71.41187926
2022,4433,South West,E06000052,908,Cornwall,ALL,No SEN,Level 2 with English & maths,77.41935484
2022,167,South West,E06000052,908,Cornwall,ALL,SEN with statements or EHC plans,Level 2 with English & maths,19.76047904
2022,535,South West,E06000052,908,Cornwall,ALL,SEN without statements or EHC plans,Level 2 with English & maths,37.75700935
2022,4564,South West,E06000052,908,Cornwall,Not eligible for FSM,ALL,Level 2 with English & maths,74.5398773
2022,571,South West,E06000052,908,Cornwall,Eligible for FSM,ALL,Level 2 with English & maths,46.40980736
2022,4824,South West,E06000054,865,Wiltshire,ALL,ALL,Level 2 with English & maths,74.3159204
2022,4175,South West,E06000054,865,Wiltshire,ALL,No SEN,Level 2 with English & maths,80.79041916
2022,165,South West,E06000054,865,Wiltshire,ALL,SEN with statements or EHC plans,Level 2 with English & maths,19.39393939
2022,484,South West,E06000054,865,Wiltshire,ALL,SEN without statements or EHC plans,Level 2 with English & maths,37.19008264
